"id_unique";"objet"
"W1287L83XD";"rectificatif eval parcs et jardin du cg92"
"18DY8CWZCH";"eval du processus de relogement ou de non relogement des menages dalo"
"GSFNY1RQ90";"evaluation du magazine vivre le territoire"
"709VOGD283";"evaluation du programme de cooperation entre la province du luang prabang laos et le conseil regional du centre  france"
"N7LQ7UUSCA";"assistance a maitrise d'ouvrage pour une evaluation quinquennale du plan de deplacements urbains pdu de marseille provence metropole   evaluation quinquennale et revision "
"8PG1VAPDZS";"etude d'evaluation des actions collectives d'accompagnement des pme dans les travaux de normalisation europeens et internationaux"
"E9PKBGDM8A";"etude relative a l'evaluation du traitement des demandes de subventions aux associations"
"MB1L6GXOQE";"evaluation croisee a21 departemental"
"NTB5WSJT0E";"evaluation de la l'experimentation de la videosurveillance"
"FANA53DLM3";"evaluation du plan de gestion de la reserve naturelle de la roche ecrite et formulation d'elements pour la redaction di nouveau plan national d'action"
"HKPJ172CQI";"evaluation du dispositif de qualification obligatoire des directeurs d'etablissements et services sociaux et medico sociaux"
"EVMZ2HXU36";"evaluation  de la gestion ecologique  des parcs et jardins du dpmt des hauts de seine"
"8M0ZKIJCGQ";"evaluation du dispositif activites nouvelles et nouvelles competences"
"YEKVETAP7L";"evaluations du prdar lorraine et du pdar de sercice de remplacement france"
"6ICPQK5PZL";"a11 15 mission d'accompagnement a l'evaluation des politiques publiques de la capa a ajaccio"
"18L5IIYAIO";"evaluation de la fonction tete de reseau de l'apca agr"
"TPTKZHFV4R";"evaluation du dispositif des espaces publics numeriques sur le territoire bas  normand "
"DAVFUEWC9U";"etude evaluative de la politique familiale jeunesse : experimentations adolescents"
"HFIXQZK21T";"eval des modes dd'organisation du crj de basse normandie au regard de la politique de la region pour la jeunesse"
"UGPRHZX6LL";"evaluation du gcs emosist fc"
"RUNIUTVXR3";"evaluation externe du service d'aide a domicile du c c a s de mions"
"5403FXR9QU";"l'ars franche comte a decide de proceder a une evaluation externe de son dispositif de systeme d'information regional "
"J8GQ7585RV";"evaluation de l'impact du faucardage de plantes aquatiques sur l'etang blanc communes de seignosse  soustons et tosse a mont de marsan cedex"
"19GU032Q8V";"mission d'evaluation et de conseil strategique concernant la communication de la region"
"C4F0APYWVZ";"bilan evaluatif de la cooperation entre la region alpes et la region des hauts bassins au burkina faso sur la periode 2005 2010"
"Q4ZFPA0CYA";"evaluation des aides en faveur de la restauration de la morphologie des milieux aquatiques"
"5DEHRHJE9Y";"evaluation du programme agenda 21 2007 2010 du syndicat du pays de gatine"
"O1FNXL70EB";"realisation d'une enquete de satisfaction et evaluation"
"CQ2BEMEKEE";"evaluation des actions du fonds europeen pour les refugies"
"FOCIQLICVK";"etude partielle d'evaluation du contrat global de reference   contrat d'objectifs de gestion de l'eau dans bassins versants du dun et de la veules"
"1F7OL9RDDS";"evaluation a mi parcours du programme leader   hauts de la reunion"
"3CW0K0L06X";"evaluation du plan departemental de lecture publique"
"G8XR6B1X5Y";"evaluation trasversale de projets dans le domaine du sport et de la sante"
"H37E7I4SHA";"eval finale du fonds de solidarite prioritaire"
"EQ2TZAPOMJ";"mission d'evaluation de l'operation programmee d'amelioration thermique et energetique des batiments engagee par la collectivite sur le territoire de cannes la bocca "
"VJHXL0E58T";"evaluation du programme mis en ouvre par l'ademe et les regions pour le soutien et la valorisation des batiments exemplaires du prebat"
"072M2D4E9I";"mission d'eval de la politique organisationnelle du sdis de haute corse"
"0QLICR0YEP";"evaluation du programme operationnel fse competitivite regionale 2007 2013 pour l'alsace   optimisation de la strategie de pilotage"
"LH6K6DYAVL";"accompagnement du developpement de la fonction << pilotage  evaluation et controle de gestion >> de la ville de metz"
"NNDPBJ3ZF6";"evaluation intermediaire du programme sedelservices energetiques durables en luberon"
"9RBNA0EMGN";"plan climat energie : elaboration d'un plan d'actions concerte et d'un disp de suivi et d'evaluation"
"DQH32JY4IX";"evaluation a mi parcours du schema de developpement touristique 2007 2013"
"NJY30R6K7J";"evaluation de l'allocation specifique de compensation des surcouts lies aux handicaps des rup feder rup"
"JXIRLH4UTU";"evaluation des modes de faire et du fonctionnement des etablissements d'accueil de jeunes enfants  pour garantir un accueil et un encadrement satisfaisant"
"17V4X0HYXW";"mission d'evaluation de la convention pluriannuelle 2008 2010 passee entre la region picardie et l'union regionale des centres permanents d'initiatives pour l'environnement de picardie "
"DNK1J4SFST";"evaluation du programme national de recherche environnement sante travail pnrest pour l'anses "
"VRZYJ90ETB";"evaluation experimentation afsa aide financiere simplifiee agricole"
"WQZSP1TCPW";"evaluation de l'assistance technique bilaterale financee par   a f d"
"JS31LUVAYC";"realisation d'une etude prospective comprenant une evaluation de l'usage et de la satisfaction de la bibliotheque numerique gallica de la bibliotheque nationale de france "
"2TPCCAHA33";"contrat cadre etudes d'evaluation portant sur certains programmes et certaines strategies de cooperation geographique"
"QMOJS9P589";"prestation d'evaluation de la demarche du comite directeur pour la gestion de la phase post accidentelle d'un accident nucleaire ou d'une situation d'urgence radiologique codirpa "
"DV5RGWFM4Q";"evaluation du coge du sage de la vallee du commerce"
"PYLJX6BA68";"conception et la realisation des evaluations des contrats locaux initiatives climat 2eme generation clic 2"
"DXY9EJ4WVV";"evaluation externe et comparative de 3 programmes de cooperation decentralisee picardie collines benin  picardie konni madaoua niger et picardie diana madagascar"
"4M1TRA4904";"mission d'expertise et de conseil en finances  fiscalite  evaluation des politiques publiques "
"K226IV3SST";"acquisition et mise en oeuvre d'un progiciel de pilotage  suivi et evaluation de l'agenda 21 local"
"O7CJ9MZMU8";"concevoir et realiser l'evaluation et la mise en oeuvre de la charte de la participation dans les actions du conseil general"
"H91NLOSD0E";"etude d'evaluation des activites de communication evenementielle a destination des professionnels entreprises et collectivites"
"C698QPFXER";"evaluation de l'allocation specifique de compensation des surcouts lies aux handicaps des rup"
"OVCNSS0L1V";"evaluations du pdar lorraine et du pdar de service de remplacement france  dgpaat 2010 115"
"FLOF46408R";"assistance pour le suivi  l'evaluation et l'animation de la charte vers un developpement durable de la communaute du pays d'aix "
"2GU99B84C7";"prestation d'evaluation des actions mises en oeuvre par tisseo smtc dans le cadre du projet europeen interreg iv b sumobis a toulouse"
"A50389QRTQ";"evaluation de l'action de l'ademe en region dans la lutte contre la precarite energetique"
"QQIS7XAAFB";"evaluation et mesures de mise en oeuvre du volet logement du plan departemental d'insertion de la guadeloupe"
"0HTZFFZ513";"prestations intellectuelles pour l'evaluation de la politique touristique departementale mise en oeuvre par le comite departemental du tourisme a lille rectificatif"
"AG9S77P7BG";"bilan evaluation des actions menees et definition d'une politique de protection des ressources en eau utilisees pour la production d'eau potable"
"XKRG5US6UJ";"realisation d'un diagnostic des emissions de gaz a effet de serre et d'une evaluation des politiques energetiques du departement de saone et loire"
"FLDPUIK2RH";"evaluation de l'impact potentiel des activites non domestiques sur le territoire du syndicat marne vive"
"X2VZATWNRU";"mise en application du modele crt d'evaluation de l'impact economique et socioculturel des musees du nord pas de calais a lille"
"ZCY18CJ3XS";"formation sur le theme evaluation de la performance et de la qualite des politiques publiques pour le compte du cnfpt a strasbourg"
"QKS81YOZKS";"realisation d'etudes d'evaluation de politiques publiques pour le compte du comite d'evaluation et de controle des politiques publiques de l' assemblee nationale a paris"
"AFJNVVUY7K";"accord cadre multi attributaire pour les evaluations integrees a un ensemble d'experimentations au service de la politique de la ville a saint denis la plaine"
"S52JACU5GW";"evaluation de la politique des schemas d'amenagement et de gestion des eaux sur le bassin rhone mediterranee  a lyon rectificatif"
"G8E2XM1CAE";"evaluation de l'impact du site sur la qualite des eaux souterraines et realisation d'une enquete de voisinage site mazelier a valenciennes"
"Z0XNFPFAYD";"evaluation et optimisation territoriale  socio economique et technique de la politique departementale de prevention des inondations"
"PZTUIVM81U";"rd 806 communes de bazas  cudos  bernos beaulac et captieux   etudes d'impacts  dossier d'enquete publique et dossiers d'evaluation des incidences sur les sites natura 2000"
"DHIS6E8DFS";"evaluation du cout net du dispositif financier et fiscal analyse de l'impact sur l'amelioration du pouvoir d'achat des foyers fiscaux et mesure de l'effet redistributif sur les re"
"BRTK3NU7I4";"seine sud   elaboration des dossiers de zac  d'etude d'impact  loi sur l'eau et evaluation au regard du developpement durable  pour la cte agglomeration rouennaise"
"4ZZ73LZTHJ";"mission d'assistance aupres des animateurs de bassin versant et de sage   suivi et d'evaluation de la politique territoriale de l'eau du conseil regional "
"LCBWGI3LHO";"analyse de la litterature sur l'evaluation de l'impact des procedures de certification des etablissements de sante et aide a la definition d'une strategie d'etude de l'impact de la certification"
"A4HV0LT7RJ";"suivi et evaluation de l'impact carbone du cper et du po feder de basse normandie"
"MX7VES34Q9";"mapa no 08s0260   evaluation de l'impact des operations de voirie menees au titre de la securite des deplacements  a bobigny"
"45FFWTSS6E";"le programme d'etude consiste  dans le cadre de trois operations routieres  a realiser une etude d'impact avec une evaluation des incidences natura 2000 sur 4 gites a chiropteres "
"90VAVTLS99";"realisation d'une campagne d'evaluation de l'impact de rejets en riviere au moyen d'indices biologiques "
"ROYXABNN5S";"mapa no 08s0260   evaluation de l'impact des operations de voirie menees au titre de la securite des deplacements  a bobigny cedex"
"RU7L00TVMF";"etude impact rip  etude portant sur l'evaluation de l'impact territorial des reseaux de communication electronique d'initiative publique paris"
"ZTXALO5TF5";"analyse et campagne de sondages hydrogeologiques complementaires dans le cadre de l'evaluation des impacts d'un projet de restauration du vistre sur la nappe a caissargues"
"XXHQ2QUCER";"mission d'assistance methodologique et d'enquete dans le cadre de l'evaluation de l'impact du projet de renovation urbaine de lille"
"SRMFSBUL8R";"decentralisation des ports du haut rhin   etude de faisabilite juridique et financiere et analyse des enjeux economiques  evaluation des enjeux  conditions et impacts d'un transfert des ports du"
"PGRHNLD1RX";"formation evaluation des politiques publiques a nantes"
"YGWEJF0J87";"realisation d'une etude pour l'evaluation des politiques pour les aah  et les a schoelcher"
"Q7EZSXWZ34";"evaluation de l'impact de la mise en oeuvre de l'oru sur les habitants et accompagnement social des proprietaires concernes par la d u p  a deuil la barre"
"9V1UZK2WAF";"etude clinique portant sur un programme hospitalier de recherche clinique phrc intitule  evaluation de l'impact de la reanimation sur des pathologies ciblees   aom04056 a paris cedex 04"
"UF7NJJYJ0M";"evaluation de la politique de securite routiere du departement de seine maritime a rouen cedex 1"
"0RUWZ8AIEN";"assistance a maitrise d'ouvrage pour la realisation de tableaux de bord relatifs au suivi et a l'evaluation des politiques publiques dans le domaine social et medico social a beauvais "
"48USDYL5E7";"realisation d une etude de bruit detaillee aux abords du trace de la deviation de saint calais evaluation de l impact sonore et proposition de protections acoutiques comparaison de deux sous varia"
"D5700I8BWN";"epmes etudes prospectives de defense a caractere politico militaire  economique ou social : evaluation de la perte de capacite operationnelle due a l'impact psychologique de l'emploi de moyens rbc"
"GZBCE2EC5N";"mission d'assistance a l'evaluation de la politique de securite routiere du departement de seine maritime"
"4SFUIWVF88";"mission d'accompagnement methodologique a la preparation d'evaluations des politiques publiques"
"QAQYKGE4FE";"evaluation de la politique qualite des reseaux d'assainissement de l'agence de l'eau rhone mediterranee et corse a lyon"
"XULHP2H39I";"etudes a mener :  evaluation de l'impact economique du projet de sdage sur le territoire du marais poitevin et analyse comparee des mesures d'accompagnement"
"K2DL8OTGCQ";"mission d'elaboration d'un diagnostic sur l'habitat prive  elaboration d'un observatoire de l'habitat prive et d'evaluation des politiques publiques en faveur de l'habitat prive pour lille metropole"
"CR49Y8UQJ6";"enquete pour l'evaluation de l'impact du billet unique sur la frequentation du centre pompidou a paris"
"L2DPSJUFIK";"evaluation des risques professionnels et environnementaux lies a l'activite du centre d'etudes du bouchet et de l'impact de ces activites sur l'environnement a vert le petit"
"J7EUVG0D7H";"evaluation de la politique de formation professionnelle du conseil regional de lorraine"
"9QSQZ3723P";"evaluation de l'impact sur le cher des travaux de restructuration des reseaux et de l'extension et de la mise aux normes de la station d'epuration de la grange david "
"4B6PW6JBXR";"evaluation de la politique culturelle du departement du doubs "
"VZQASATF1B";"evaluation de la politique departementale en faveur des personnes handicapees  departement du doubs "
"L1KPIVUF4Q";"mission d'evaluation des politiques de la protection maternelle et infantile et de l'aide sociale a l'enfance du conseil general des hauts de seine "
"M1EFF6GD7E";"74 realisation de l'etude d'impact  du dossier de mise en compatibilite des plu pos et de l'evaluation economique et sociale concernant l'elargissement de la section st julien   annemasse autoroute a40"
"3ACRN0VI97";"evaluation de la politique enfance temps libre de la mutualite sociale agricole a bagnolet "
"PD13UIP9CM";"evaluation de la politique dechets de rennes metropole : sensibilisation  pratiques et perception des habitants a rennes "
"1QCBXAHOUB";"evaluation de la politique d'accueil de la petite enfance  bilan des premiers contrats enfance jeunesse et elements de reflexion pour une politique departemenatale jeunesse a nimes "
"V6I9RSVRZQ";"objet :une evaluation de l'impact de la politique departementale de developpement economique en faveur de la creation d'entreprises innovantes et d'emplois  lieu:departement de l'essonne "
"8XBSSJ7P9G";"evaluation de l'exposition sonore du personnel et impact des activites de nettoiement et de collecte sur l'environnement a lyon"
"HDTAWS9XW8";"etude prospective pour l'actualisation de la politique forestiere regionale diagnostic evaluation proposition pour la region paca "
"66NJAYZAEQ";"scenarios d'evolution des depots petroliers de vitry sur seine et de villeneuve le roi et evaluation de leur impact sur le developpement urbain pour l'a f t r p  rectificatif"
"THI7PMHGMP";"evaluation de l'impact de la proposition de reglement europeen sur les conditions a respecter pour exercer la profession de transporteur routier  "
"PRA0DX63AK";"conception et redaction d'un ouvrage capitalisant l'experience professionnelle professionnelle de lille metropole communaute urbaine en matiere d'evaluation de politiques publiques a lille cedex "
"ZCEPW1FWNX";"conception et redaction d'un ouvrage capitalisant l'experience professionnelle de lille metropole communaute urbaine en matiere d'evaluation de politiques publiques a lille cedex "
"B4PGDOHO8F";"rectificatif a l'annonce no07 161563 : audit d'evaluation des politiques publiques dans le domaine de la cooperation decentralisee "
"9XIXY6OW0O";"evaluation politique numerique grand lyon "
"5DTP3OXG8K";"action de formation: evaluation des politiques publiques a strasbourg "
"Z54RDRU18B";"audit d'evaluation des politiques publiques dans le domaine de la cooperation decentralisee  "
"OIDJOORWQU";"conception  d'animation et d'evaluation de sessions de formation a l'evaluation des politiques publiques pour les agents de la region rhone alpes et sur ses sites principaux charbonnie "
"4B1OF0SDDT";"mission d'evaluation de la competence politique de la ville "
"6TTGWY70PN";"etude relative a la definition d'une methodologie d'evaluation de l'impact des aides accordees aux tres petites entreprises "
"K3ITD0BV93";"evaluation et revision des politiques tarifaires de la ville de montreuil "
"KUVXX999J1";"definition d'une methode d'evaluation des impacts economiques d'une operation de regroupement de differents sites hospitaliers sur la base de l'exemple de l'hopital sud francilien a evry et paris "
"K8LPM6K2JS";"accompagnement a la mise en oeuvre d'un projet d'evaluation de politiques publiques a orleans  "
"32GCZHM6KA";"evaluation de partenariats mis en oeuvre dans le cadre de la politique departementale pour l'action culturelle a colmar "
"2GNMKI1V11";"evaluation finale locale et suivi du projet europeen de cooperation revit vers des politiques de revitalisation des friches plus efficaces et durables pour nantes metropole  "
"C84OBZCES0";"etude qualitative sur l'evaluation de l'impact de la mise en oeuvre de la t2a en ce qui concerne les modes d'organisation et de fonctionnement des etablissements de sante  a paris"
"BCFOIJINRJ";"etude de definition d'indicateurs pour l'evaluation de la politique economique du conseil general de l'isere a grenoble "
"RIOEA14FVP";"marche d'etude pour l'evaluation de la politique culturelle de la ville de deauville "
"5WKQWM037X";"evaluation de la politique departementale de gestion des cours d'eau a tulle  "
"WJUNKKHZC9";"etude d'evaluation de la plus value des politiques de developpement portuaire  pour le ministere des transports a la defense "
"2W4YMQFNBS";"evaluation de la politique innovation et transfert de technologies "
"VWSWQQUAHI";"evaluation de l'impact du dossier : sante environnement : enjeux et cles de lecture pour l'afsset a maisons alfort"
"3KT2V3BGAN";"etude relative a l'evaluation de l'impact de la fragmentation et du rechauffement climatique sur les populations biologiques de deux rivieres du bassin adour garonne  le viaur et le cele  a toulouse"
"PTVMLA7KYW";"evaluation de la politique d'aides aux communes et a leurs groupements  pour le conseil general du gard "
"6HPXNDUIL0";"mission d'evaluation et de mise en oeuvre d'une politique tarifaire renovees des services publics a la courneuve "
"C419YG3PH9";"etude d'evaluation de la plue value des politiques de developpement portuaire  a la defense"
"HC8466J73X";"evaluation du programme de recherche en appui aux politiques publiques concertation  decision et environnement "
"ZFEBOGSBN5";"prestation de suivi environnemental de l'impact potentiel de la lutte contre le chikungunya  evaluation des niveaux de contamination des milieux aquatiques pour la d r e  de la reunion "
"AJ5TDQKJZO";"evaluation de l'impact sur l'emploi des aides economiques du conseil regional de lorraine "
"ZWTMXXDRYR";"conception d'un ouvrage capitalisant l'experience professionnelle de lmcu en matiere d'evaluation de politiques publiques a lille "
"OG05CFJNLR";"evaluation du programme regional d'actions innovatrices atractiv  l'evaluation a pour objectif de fournir des informations susceptibles d'accroitre l'impact de la politique regionale a cean "
"U6D12V6MGO";"evaluation de la politique paysage a metz  "
"A34XQRW9FU";"etude de la caracterisation de la pollution atmospherique dans et aux abords des tunnels routiers du grand lyon et d'evaluation des impacts sur la qualite de l'air et sur la sante a lyon"
"46V9HW02W5";"realisation d'une etude pour l'evaluation de l'impact economique de la mise en oeuvre du plateau biologique hospitalier du chu d'angers"
"PNJGWHMLTJ";"realisation d'une etude sur la prise en charge precoce des personnes victimes d'un accident vasculaire cerebral pour le compte de l'office parlementaire d'evaluation des politiques de sante de paris"
"QKNBLUFXDZ";"assistance methodologique pour les evaluations de 3 programmes de recherche en appui aux politiques publiques de l'ecolo  a paris"
"D8G6BA6VJP";"mission d'assistance a l'evaluation des politiques enfance et jeunesse de la ville d'albertville "
"9849YHH1QC";"organisation et des methodes de travail a mettre en place pour repondre aux missions du bureau charge des politiques de deplacements  de l'evaluation et des etudes sfc1 a la defense "
"UGFQNHDYXH";"prestation d'evaluation de la situation en matiere de securite et de prevention de la delinquance et reactualisation de la politique partenariale de prevention et de securite a juvisy sur orge"
"WQOITVUPMC";"evaluation de la politique paysage a metz cedex 1 "
"RTGH5UQA15";"evaluation de l'outil haccp et impact de la nouvelle reglementation au blanc mesnil"
"GAYYUAD8LJ";"evaluation de l'intensite des etiages sur les affluents de la vienne et determination de leurs impacts sur les besoins "
"6LOAP25RF4";"evaluation des impacts sur la qualite physique  physicochimique des operations de restauration physique realisees sur le vistre a montpellier "
"A368R2U7NR";"evaluation de la politique regionale de modernisation et d'adaptation des exploitations et des filieres agricoles a limoges"
"PCYAKCSO5I";"evaluation des actions conduites par la region au titre de la politique de la ville a charbonniere les bains rectificatif"
"UFH2EO91OC";"evaluation des actions conduites par la region au titre de la politique de la ville  a charbonniere les bains"
"9B6YYYX7TZ";"formation sur l'evaluation des politiques departementales pour le conseil general de loiret  a orleans "
"NORS6U92LZ";"evaluation de l'impact d'une adhesion de la ville de velizy villacoublay au sein d'une intercommunalite "
"5OO0HZOGAD";"evaluation des mecanismes de coherence des politiques de developpement mis en place dans les etats membres et institutions europeennes a paris "
"LRGZID5TTN";"mission d'expertise et de conseil finances  fiscalite  evaluation des politiques publiques  a fontenay sous bois cedex "
"Z7T5T4D8LO";"marche d'evaluation de la politique de placement et de reclassement des beneficiaires du rmi mise en oeuvre par le conseil general des hauts de seine"
"27VTYQ9LZU";"evaluation des politiques publiques contractualisees par le syndicat mixte et notamment leader+ sur la periode 2003 2006 a montmorillon  "
"32MDNKJI6K";"18021e definition d'une methodologie d'evaluation des mesures d'impact 'territoire d'innovation de grande ambition'  territoire de l'eurometropole de strasbourg"
"UEIJ6HWU9U";"18s0107 evaluation de la politique de la tranquillite publique de la ville de saint nazaire"
"TC3DGPIVFE";"93 evaluation des politiques publiques developpees au niveau local pour contrer les difficultes que rencontrent les villes moyennes  pour le compte de datar a saint denis"
"X91V8OBH4R";"accompagnement  suivi et evaluation des politiques publiques municipales   annee 2014 2015  a aulnay sous bois"
"V61OOY1CL5";"accompagnement  suivi et evaluation des politiques publiques municipales de la ville a chelles"
"30K9Q1G2LO";"accompagnement a la determination de l'offre de services de temps partages et evaluation des impacts sociaux et societaux du projet ekin "
"NIKIQOOKW9";"accompagnement au lancement du dispositif d'evaluation des politiques publiques a issy les moulineaux"
"YBIC473G94";"accompagnement au management  a la mise en place et a l'evaluation de politiques publiques pour le compte de la ville a strasbourg"
"R7FDG1I06L";"accompagnement de l'evaluation des politiques departementales sous le prisme du developpement durable   besancon"
"2PPFYLBGKX";"accompagnement et evaluation des politiques publiques pour les besoins du departement de l'oise"
"OPDPFVMQF2";"accompagnement methodologique pour l'actualisation  la mise en oeuvre  le suivi et l'evaluation du plan climat air energie territorial de la communaute urbaine dunkerque"
"OEDXC97E5X";"accompagner la ville de nanterre dans l'evaluation des impacts sociodemographiques des differents scenarii de developpement envisages "
"FSXPL1S53Y";"accompagner la ville de nanterre dans l'evaluation des impacts sociodemographiques des differents scenarii de developpement envisages  a nanterre"
"IOEY4G2NQ4";"accord cadre relatif a la realisation d'etudes d'evaluation des politiques regionales engagees par la region occitanie"
"2U4178U5O1";"affaire 20s0006   evaluation des politiques publiques en matiere d'orientation  de formation professionnelle et d'emploi en lien avec la strategie regionale performance grand est"
"GMJ7DOQMMJ";"amenagement de la rd 2020 nord  impacts sur les carrefours a feux de la ligne a du tramway   mission oqa : insertion urbaine & energie et evaluation globale 45"
"9AAD91V0XV";"amo pour l'identification des outils necessaire a l'evaluation des impacts sur la sante  et des impacts socio economiques associes dans lessdocuments de planification territoriale "
"TIXCNL8TIH";"analyse des besoins sociaux  evaluation des politiques sociales & prospective a montreuil"
"8GUO7PS4KQ";"analyse des besoins sociaux  evaluation des politiques sociales et definition d'une politique sociale"
"YE1LZ8E06R";"annule et remplace : evaluation des politiques et des pratiques de developpement durable de la ville de clermont ferrand en vue de l'etablissement d'une notation a clermont ferrand cedex 1"
"QOB97FW76X";"appel a projets 2013   evaluation de la mise en oeuvre du dispositif experimental de vaccination contre la fievre jaune par des medecins generalistes habilites en cabinet liberal"
"UV9DW8YEA2";"assistance a maitrise d'ouvrage   animation d'une demarche de diagnostic et d'evaluation sur les politiques jeunesse du territoire"
"FJN87H8TW6";"assistance a maitrise d'ouvrage :evaluation et adaptationde la politique forestiere departementale"
"SF7YKE5DVH";"assistance a maitrise d'ouvrage pour l'evaluation de neuf contrats territoriaux en bretagne   grand projet 5   contrat de projet etat region 2007 2014 "
"8WLUU1IL49";"assistance a maitrise d'ouvrage pour le suivi l'evaluation des projets et des politiques publiques pour capitaliser et analyser la cooperation transfrontaliere en region provence "
"LPZ43G9HAH";"assistance en matiere de pilotage  d'evaluation et d'organisation des politiques publiques a saint nazaire"
"0PTXQMQP1F";"audit et evaluation des politiques et pratiques de developpement durable du conseil general de l'oise et assistance a l'actualisation de son agenda 21 a beauvais"
"9HZ3KF1HBT";"audit pour l'evaluation de la politique associative en direction de la jeunesse de gradignan a gradignan"
"4O3N5WQTJU";"collecte de donnees sur echantillons specifiques par voie telephonique ou electronique  effectuees dans le cadre de l'evaluation des politiques publiques pour le centre d'analyse strategique a paris"
"C44HEL9W86";"conception  animation  evaluation de sessions de formation pour les agents de la region rhone alpes a l'evaluation des politiques publiques et d'actions d'informations a charbonnieres les bains"
"G1C3H0EDZ6";"confier a un prestataire l'evaluation de la politique de l'agence de l'eau adour garonne en matiere de lutte contre les pollutions diffuses sur les captages d'eau potable du bassin  a toulouse"
"QV1623PLF8";"elaboration d'un questionnement evaluatif a soumettre aux instances locales d'evaluation de la politique de la ville a saint denis"
"13286WKBQ7";"elaboration de deux outils d'evaluation de l'impact carbone pour la creation et pour l'exploitation d'un espace vert parisien"
"HYGX1KQL59";"elaboration de la v3 de necater pour une evaluation continue de l'impact carbone des po ferder et des cper 2007 2013 en lien avec presage a paris"
"BV3GYICPPJ";"elaboration des rapports d'evaluation environnementale du schema directeur d'amenagement et de gestion des eaux  sdage et du plan de gestion des risques d'inondation pgri de guadeloupe"
"V03BHXJKLV";"enquete de satisfaction et evaluation externe du dispositif << protocole de cooperation professionnelle ophtalmologiste orthoptiste : renouvellement de bilan visuel chez l'adulte et l'enfant >> au profit de l'ars pays de la loire "
"ZXC4SWK8FR";"etat de l'art des impacts des energies renouvelables sur la biodiversite  les sols et les paysages  et des moyens d'evaluation de ces impacts"
"SDLTHB4NOQ";"etude bilan  evaluation et prospectives du contrat de riviere veyle a vonnascomprend le bilan socio politique du dispositif  son evaluation generale  et la formulation de proposition prospective "
"ZE0SXLA6FF";"etude d'evaluation a limoges"
"FLDHBODMVQ";"etude d'evaluation des besoins et de l'offre existante relatifs a l'accueil des gens du voyage en seine saint denis  et redaction du schema departemental"
"S0MY3BT5FC";"etude d'evaluation des impacts de la respiration et des perturbateurs electromagnetiques sur une application de radiologie interventionnelle assistee par ordinateur pour l'universite joseph fourier"
"VO3EM8MS9H";"etude d'evaluation des impacts du projet de contournement du bourg du pertuis sur les commerces et etablissement d'un programme d'actions"
"QVUXIFEH8V";"etude d'evaluation des impacts et de definition des compensations environnementales lies a la revision du plan departemental d'evaluation des dechets menages et assimiles pdedma"
"T0ZBP86OQQ";"etude d'evaluation des politiques departementales menees en faveur des jeunes costarmoricains ages de 18 a 25 ans et des acteurs de la jeunesse a saint brieuc cedex 1"
"N6HL5Y2CSC";"etude d'impact et d'evaluation tranche 1 du plan fisac de la communaute de communes du pays de pevele templeuve"
"4F6N806SL7";"etude d'impact et etude d'evaluation des incidences de l'icpe sur un site natura 2000 jouxtant   parc du lunaret   zoo a montpellier"
"TPFY33GZPE";"etude d'impact et evaluation economique et sociale portant sur l'amenagement du quartier des halles a paris"
"10Y0R8A9NA";"etude de diagnostic et d'evaluation des politiques et actions d'insertion conduites par les partenaires institutionnels sur le territoire de la cinor a sainte clotilde"
"5CPKRD8JYK";"etude de l'impact environnemental et evaluation de la portance du crassier de la fonderie pamco a pontchardon"
"064NZ7QCX6";"etude de la population de gorgebleue a miroir presente sur le site natura 2000 'basse vallee du doubs' 39 et evaluation de l'impact du castor d'europe sur ses sites de reproduction a macon"
"ZYA0B9COLA";"etude methodologique pour l'evaluation de l'impact socio economique des projets a vocation citoyenne et l'organisation du travail participatif a 10 ans"
"CWRR39QTPQ";"etude portant sur l'evaluation de la politique enfance jeunesse du canton de saint ciers sur gironde "
"HNPAPWX0HH";"etude portant sur les resultats d'actions d'evaluation realisees dans le cadre de la politique de la ville"
"PC2WS7BYNS";"etude pour l'evaluation des politiques publiques  relatives au developpement durable  de la ville de pontoise "
"2JIYXKS0BZ";"etude preparatoire a l'evaluation de l'impact environnemental de dispositifs de soutien a la creation et au developpement des entreprises a paris"
"ULQ8UG7C27";"etude qualitative sur l'evaluation de l'impact de la mise en oeuvre de la t2a en ce qui concerne les modes d'organisation et de fonctionnement des etablissements de sante a paris annulation"
"0Q9WTXQIY7";"etude relative a l'evaluation des politiques publiques municipales a chatenay malabry"
"9CSQM3TDQP";"etudes visant a l'evaluation de politiques publiques  pour le compte de l'assemblee nationale a paris"
"UO8GGQE3YX";"etudes visant a l'evaluation de politiques publiques  pour le compte de l'assemblee nationale a paris rectificatif"
"736JK36IKD";"evaluation  diagnostic et conseil en matiere de politiques publiques territoriales pour le territoire communautaire de la communaute urbaine nice cote d'azur"
"VID74SZJ8R";"evaluation  via 2 enquetes  de l'impact sur le public et sur l'economie touristiques de l'operation renaissance organisee par l'association lille3000"
"9A8G5RLKTR";"evaluation 2009 des politiques et actions de communication de la region picardie a amiens"
"WUK5FOYHIO";"evaluation a mi parcours du po fse 2007 2013 de la region martinique"
"K1OG4D87C4";"evaluation concertee grand site de france  saint guilhem le desert   gorges de l'herault  et impact sur le territoire"
"JOVA9N03N5";"evaluation d'impact de la competitivite des exploitations agricoles   programmation europeenne 2014 2020 feader"
"0SKR3RJ65U";"evaluation d'impact du fonds social europeen"
"OWPEED6J2L";"evaluation d'impact du programme interreg med 2014 2020"
